declaration_id,donation_id_transparency,donation_amount,donation_range,donation_type,donation_year,donation_date,donation_origin,recipient_id_transparency,person_id_recipient,recipient_type,recipient_person_entry,recipient_last_name,recipient_name,recipient_party,donor_id_transparency,company_id_transparency,person_id_transparency,donor_type,donor_person_entry,donor_last_name_01,donor_name_01,donor_gender_01,donor_last_name_02,donor_name_02,donor_gender_02,source_name,additional_notes
34077,DO201801248,"30.000,00 €","10.000,01-50.000,00",contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01352,,PE00964,Parlamentare o membro del Governo,vitoelio,Vito,Elio,M,,,,joint_declaration,
,DO201900611,"900,00 €","500,00-5.000,00",contribution,2019,26/02/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01352,,PE00964,Parlamentare o membro del Governo,vitoelio,Vito,Elio,M,,,,party_website,
,DO201901297,"900,00 €","500,00-5.000,00",contribution,2019,26/03/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01352,,PE00964,Parlamentare o membro del Governo,vitoelio,Vito,Elio,M,,,,party_website,
,DO201902051,"900,00 €","500,00-5.000,00",contribution,2019,26/04/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01352,,PE00964,Parlamentare o membro del Governo,vitoelio,Vito,Elio,M,,,,party_website,
,DO201902794,"900,00 €","500,00-5.000,00",contribution,2019,27/05/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01352,,PE00964,Parlamentare o membro del Governo,vitoelio,Vito,Elio,M,,,,party_website,
,DO201903484,"900,00 €","500,00-5.000,00",contribution,2019,26/06/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01352,,PE00964,Parlamentare o membro del Governo,vitoelio,Vito,Elio,M,,,,party_website,
,DO201904175,"900,00 €","500,00-5.000,00",contribution,2019,29/07/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01352,,PE00964,Parlamentare o membro del Governo,vitoelio,Vito,Elio,M,,,,party_website,
,DO201905124,"900,00 €","500,00-5.000,00",contribution,2019,27/08/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01352,,PE00964,Parlamentare o membro del Governo,vitoelio,Vito,Elio,M,,,,party_website,
,DO201903335,"5.000,00 €","500,00-5.000,00",contribution,2019,10/06/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00203,,,Società o professionista,,Vuetel Italia S.p.a.-Roma (Rm),,,,,,party_website,
34996,DO201800359,"8.100,00 €","5.000,01-10.000,00",contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01367,,PE00974,Parlamentare o membro del Governo,zanellafederica,Zanella,Federica,F,,,,joint_declaration,
34103,DO201800490,"10.000,00 €","5.000,01-10.000,00",contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01367,,PE00974,Parlamentare o membro del Governo,zanellafederica,Zanella,Federica,F,,,,joint_declaration,
34148,DO201800829,"20.000,00 €","10.000,01-50.000,00",contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01367,,PE00974,Parlamentare o membro del Governo,zanellafederica,Zanella,Federica,F,,,,joint_declaration,
,DO201900727,"900,00 €","500,00-5.000,00",contribution,2019,28/02/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01367,,PE00974,Parlamentare o membro del Governo,zanellafederica,Zanella,Federica,F,,,,party_website,
,DO201901624,"900,00 €","500,00-5.000,00",contribution,2019,01/04/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01367,,PE00974,Parlamentare o membro del Governo,zanellafederica,Zanella,Federica,F,,,,party_website,
,DO201902226,"900,00 €","500,00-5.000,00",contribution,2019,30/04/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01367,,PE00974,Parlamentare o membro del Governo,zanellafederica,Zanella,Federica,F,,,,party_website,
,DO201903036,"900,00 €","500,00-5.000,00",contribution,2019,30/05/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01367,,PE00974,Parlamentare o membro del Governo,zanellafederica,Zanella,Federica,F,,,,party_website,
,DO201903710,"900,00 €","500,00-5.000,00",contribution,2019,01/07/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01367,,PE00974,Parlamentare o membro del Governo,zanellafederica,Zanella,Federica,F,,,,party_website,
,DO201904329,"900,00 €","500,00-5.000,00",contribution,2019,30/07/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01367,,PE00974,Parlamentare o membro del Governo,zanellafederica,Zanella,Federica,F,,,,party_website,
34997,DO201800294,"7.200,00 €","5.000,01-10.000,00",contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01368,,PE00975,Parlamentare o membro del Governo,zanettinpierantonio,Zanettin,Pierantonio,M,,,,joint_declaration,
33856,DO201800487,"10.000,00 €","5.000,01-10.000,00",contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01368,,PE00975,Parlamentare o membro del Governo,zanettinpierantonio,Zanettin,Pierantonio,M,,,,joint_declaration,
33657,DO201800826,"20.000,00 €","10.000,01-50.000,00",contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01368,,PE00975,Parlamentare o membro del Governo,zanettinpierantonio,Zanettin,Pierantonio,M,,,,joint_declaration,
,DO201900429,"900,00 €","500,00-5.000,00",contribution,2019,12/02/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01368,,PE00975,Parlamentare o membro del Governo,zanettinpierantonio,Zanettin,Pierantonio,M,,,,party_website,
,DO201901184,"900,00 €","500,00-5.000,00",contribution,2019,12/03/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01368,,PE00975,Parlamentare o membro del Governo,zanettinpierantonio,Zanettin,Pierantonio,M,,,,party_website,
,DO201902649,"900,00 €","500,00-5.000,00",contribution,2019,10/05/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01368,,PE00975,Parlamentare o membro del Governo,zanettinpierantonio,Zanettin,Pierantonio,M,,,,party_website,
,DO201903320,"900,00 €","500,00-5.000,00",contribution,2019,10/06/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01368,,PE00975,Parlamentare o membro del Governo,zanettinpierantonio,Zanettin,Pierantonio,M,,,,party_website,
,DO201903982,"900,00 €","500,00-5.000,00",contribution,2019,09/07/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01368,,PE00975,Parlamentare o membro del Governo,zanettinpierantonio,Zanettin,Pierantonio,M,,,,party_website,
,DO201905111,"900,00 €","500,00-5.000,00",contribution,2019,20/08/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01368,,PE00975,Parlamentare o membro del Governo,zanettinpierantonio,Zanettin,Pierantonio,M,,,,party_website,
34737,DO201800354,"8.100,00 €","5.000,01-10.000,00",contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01369,,PE00976,Parlamentare o membro del Governo,zangrillopaolo,Zangrillo,Paolo,M,,,,joint_declaration,
33418,DO201801213,"30.000,00 €","10.000,01-50.000,00",contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01369,,PE00976,Parlamentare o membro del Governo,zangrillopaolo,Zangrillo,Paolo,M,,,,joint_declaration,
,DO201900734,"900,00 €","500,00-5.000,00",contribution,2019,28/02/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01369,,PE00976,Parlamentare o membro del Governo,zangrillopaolo,Zangrillo,Paolo,M,,,,party_website,
,DO201901380,"900,00 €","500,00-5.000,00",contribution,2019,28/03/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01369,,PE00976,Parlamentare o membro del Governo,zangrillopaolo,Zangrillo,Paolo,M,,,,party_website,
,DO201902107,"900,00 €","500,00-5.000,00",contribution,2019,29/04/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01369,,PE00976,Parlamentare o membro del Governo,zangrillopaolo,Zangrillo,Paolo,M,,,,party_website,
,DO201902856,"900,00 €","500,00-5.000,00",contribution,2019,28/05/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01369,,PE00976,Parlamentare o membro del Governo,zangrillopaolo,Zangrillo,Paolo,M,,,,party_website,
,DO201903588,"900,00 €","500,00-5.000,00",contribution,2019,28/06/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01369,,PE00976,Parlamentare o membro del Governo,zangrillopaolo,Zangrillo,Paolo,M,,,,party_website,
,DO201904336,"900,00 €","500,00-5.000,00",contribution,2019,30/07/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01369,,PE00976,Parlamentare o membro del Governo,zangrillopaolo,Zangrillo,Paolo,M,,,,party_website,
,DO201905135,"900,00 €","500,00-5.000,00",contribution,2019,29/08/2019,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01369,,PE00976,Parlamentare o membro del Governo,zangrillopaolo,Zangrillo,Paolo,M,,,,party_website,
,DO201902564,"1.600,00 €","500,00-5.000,00",contribution,2019,07/05/2019,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00225,,,Persona,abbategianluca,Abbate,Gianluca,M,,,,party_website,
,DO201902520,"4.000,00 €","500,00-5.000,00",contribution,2019,06/05/2019,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00020,,,Società o professionista,,Abr Seas Srl,,,,,,party_website,
34421,DO201800205,"6.000,00 €","5.000,01-10.000,00",contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00229,,PE00003,Parlamentare o membro del Governo,acquarolifrancesco,Acquaroli,Francesco,M,,,,joint_declaration,
34193,DO201800639,"13.000,00 €","10.000,01-50.000,00",contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00229,,PE00003,Parlamentare o membro del Governo,acquarolifrancesco,Acquaroli,Francesco,M,,,,joint_declaration,
,DO201900121,"1.000,00 €","500,00-5.000,00",contribution,2019,30/01/2019,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00229,,PE00003,Parlamentare o membro del Governo,acquarolifrancesco,Acquaroli,Francesco,M,,,,party_website,
,DO201901122,"1.000,00 €","500,00-5.000,00",contribution,2019,06/03/2019,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00229,,PE00003,Parlamentare o membro del Governo,acquarolifrancesco,Acquaroli,Francesco,M,,,,party_website,
,DO201901745,"1.000,00 €","500,00-5.000,00",contribution,2019,03/04/2019,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00229,,PE00003,Parlamentare o membro del Governo,acquarolifrancesco,Acquaroli,Francesco,M,,,,party_website,
,DO201901866,"500,00 €","500,00-5.000,00",contribution,2019,10/04/2019,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00242,,,Persona,amataelvira,Amata,Elvira,F,,,,party_website,
33914,DO201800251,"6.500,00 €","5.000,01-10.000,00",contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00247,,,Persona,amideibartolomeo,Amidei,Bartolomeo,M,,,,joint_declaration,
33472,DO201801329,"70.000,00 €","50.000,01-100.000,00",contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00001,,,Associazione o fondazione,,Associazione Cacciatori Veneti,,,,,,joint_declaration,
,DO201902343,"800,00 €","500,00-5.000,00",contribution,2019,02/05/2019,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00034,,,Società o professionista,,Audiotime Srl,,,,,,party_website,
34439,DO201800118,"5.000,00 €","500,00-5.000,00",contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00275,,PE00039,Parlamentare o membro del Governo,balbonialberto,Balboni,Alberto,M,,,,joint_declaration,
34192,DO201800204,"6.000,00 €","5.000,01-10.000,00",contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00275,,PE00039,Parlamentare o membro del Governo,balbonialberto,Balboni,Alberto,M,,,,joint_declaration,
